ICEBERG_YEAR,ICEBERG_NUMBER,SIGHTING_DATE,SIGHTING_TIME,SIGHTING_LATITUDE,SIGHTING_LONGITUDE,SIGHTING_METHOD,SIZE,SHAPE,SOURCE
2021,20029,02/15/21,1526,58.14,-60.035,SAT-HIGH,SM,NTB,SN2A
2021,20030,02/21/21,1542,60.38333,-61.11833,SAT-HIGH,SM,NTB,SN2A
2021,20031,02/21/21,1542,60.35333,-61.07,SAT-HIGH,SM,NTB,SN2A
2021,20021,02/22/21,2149,57.93333,-60.66333,SAT-HIGH,SM,GEN,SN1B
2021,20029,02/22/21,2149,57.82833,-59.98167,SAT-HIGH,SM,GEN,SN1B
2021,20032,02/22/21,2149,58.10833,-60.40833,SAT-HIGH,MED,GEN,SN1B
2021,20033,02/22/21,2149,58.06667,-60.27167,SAT-HIGH,MED,GEN,SN1B
2021,20034,02/23/21,1756,55.36667,-58.08833,R/V,SM,WDG,2004
2021,20035,02/23/21,1807,55.62,-57.82667,R/V,GR,NTB,2004
2021,20036,02/23/21,1838,55.22833,-55.19,R/V,SM,NTB,2004
2021,20027,02/23/21,1913,54.15833,-55.22333,R/V,SM,TAB,2004
2021,20012,02/23/21,1917,53.93333,-55.34333,R/V,SM,NTB,2004
2021,20037,02/24/21,1830,58.95167,-61.575,VIS,LG,NTB,2004
2021,20038,02/24/21,1830,58.855,-60.715,R/V,MED,NTB,2004
2021,20039,02/24/21,1835,59.46667,-60.99833,R/V,SM,NTB,2004
2021,20040,02/24/21,1836,59.49667,-60.885,R/V,SM,NTB,2004
2021,20041,02/24/21,1837,59.51,-60.43833,R/V,SM,NTB,2004
2021,20006,02/24/21,1838,59.62,-60.83167,R/V,MED,NTB,2004
2021,20042,02/24/21,1838,59.49333,-60.33167,R/V,MED,NTB,2004
2021,20043,02/24/21,1839,59.73333,-60.97167,VIS,SM,NTB,2004
2021,20044,02/24/21,1840,59.78833,-60.81833,VIS,MED,NTB,2004
2021,20031,02/24/21,1841,59.85333,-60.47667,VIS,SM,NTB,2004
2021,20045,02/24/21,1841,59.69333,-60.44833,VIS,SM,NTB,2004
2021,20046,02/24/21,1842,59.61333,-60.43833,R/V,GR,NTB,2004
2021,20047,02/24/21,1843,59.67167,-60.16667,VIS,MED,NTB,2004
2021,20048,02/24/21,1844,59.53833,-60.39333,R/V,SM,NTB,2004
2021,20049,02/24/21,1845,59.53833,-60.34167,R/V,MED,NTB,2004
2021,20050,02/24/21,1848,59.57333,-60.41833,R/V,SM,NTB,2004
2021,20051,02/24/21,1852,59.50333,-59.99,VIS,SM,NTB,2004
2021,20052,02/24/21,1852,59.215,-60.22167,R/V,MED,NTB,2004
2021,20053,02/24/21,1853,59.45833,-59.93333,VIS,SM,NTB,2004
2021,20054,02/24/21,1853,59.37667,-60.59833,R/V,SM,NTB,2004
2021,20055,02/24/21,1853,59.37333,-60.25167,R/V,SM,NTB,2004
2021,20056,02/24/21,1854,59.39167,-60.09,R/V,SM,NTB,2004
2021,20057,02/24/21,1855,59.30667,-60.44833,R/V,SM,NTB,2004
2021,20058,02/24/21,1856,59.27667,-60.35667,R/V,SM,NTB,2004
2021,20059,02/24/21,1857,59.27833,-60.08667,R/V,MED,NTB,2004
2021,20060,02/24/21,1857,59.27167,-60.63333,R/V,MED,NTB,2004
2021,20061,02/24/21,1857,59.14667,-60.095,R/V,SM,NTB,2004
2021,20062,02/24/21,1858,59.02167,-60.01333,R/V,SM,NTB,2004
2021,20063,02/24/21,1900,58.31833,-60.32333,R/V,LG,NTB,2004
2021,20064,02/24/21,1903,58.97667,-59.915,VIS,SM,NTB,2004
2021,20065,02/24/21,1906,58.34333,-59.945,R/V,SM,NTB,2004
2021,20066,02/24/21,1910,58.45667,-59.73167,R/V,GR,NTB,2004
2021,20067,02/24/21,1912,58.33333,-59.92833,R/V,GR,NTB,2004
2021,20068,02/24/21,1913,57.70833,-59.77167,R/V,LG,NTB,2004
2021,20069,02/24/21,1914,58.405,-59.53833,VIS,SM,NTB,2004
2021,20070,02/24/21,1917,58.235,-59.59667,R/V,GR,NTB,2004
2021,20071,02/24/21,1922,58.03667,-59.22,VIS,SM,NTB,2004
2021,20072,02/24/21,1926,57.53167,-59.33333,R/V,SM,NTB,2004
2021,20073,02/24/21,1931,57.57333,-59.37833,R/V,SM,NTB,2004
2021,20074,02/24/21,1932,57.49333,-59.20833,VIS,SM,NTB,2004
2021,20028,02/24/21,1933,57.45667,-59.4,R/V,SM,NTB,2004
2021,20075,02/24/21,1934,57.395,-59.1,VIS,SM,NTB,2004
2021,20076,02/24/21,1934,57.36167,-59.22667,VIS,MED,NTB,2004
2021,20025,02/24/21,1937,57.25667,-59.03833,R/V,SM,NTB,2004
2021,20077,02/24/21,1941,56.48667,-58.10167,RAD,SM,RAD,2004
2021,20078,02/27/21,956,55.20667,-55.11333,SAT-HIGH,SM,GEN,SN1A
2021,20006,03/01/21,1027,59.24167,-60.61,SAT-HIGH,MED,GEN,SN1A
2021,20021,03/01/21,1027,57.30333,-60.39333,SAT-LOW,SM,GEN,SN1B
2021,20031,03/01/21,1027,59.59333,-60.95667,SAT-LOW,SM,GEN,SN1A
2021,20032,03/01/21,1027,58.055,-60.40833,SAT-LOW,SM,GEN,SN1B
2021,20033,03/01/21,1027,57.98333,-60.02833,SAT-LOW,SM,GEN,SN1B
2021,20037,03/01/21,1027,58.80167,-62.34833,SAT-HIGH,MED,GEN,SN1A
2021,20038,03/01/21,1027,58.16333,-60.59167,SAT-LOW,MED,GEN,SN1B
2021,20039,03/01/21,1027,59.04667,-60.80667,SAT-LOW,SM,GEN,SN1A
2021,20040,03/01/21,1027,59.03667,-60.675,SAT-LOW,SM,GEN,SN1A
2021,20041,03/01/21,1027,59.12667,-60.41833,SAT-LOW,SM,GEN,SN1A
2021,20043,03/01/21,1027,59.53333,-60.75167,SAT-LOW,SM,GEN,SN1A
2021,20044,03/01/21,1027,59.59833,-60.80333,SAT-LOW,MED,GEN,SN1A
2021,20045,03/01/21,1027,59.26333,-59.915,SAT-HIGH,SM,GEN,SN1A
2021,20047,03/01/21,1027,59.065,-59.95833,SAT-LOW,MED,GEN,SN1A
2021,20048,03/01/21,1027,59.175,-60.57,SAT-LOW,SM,GEN,SN1A
2021,20049,03/01/21,1027,59.17167,-60.49167,SAT-HIGH,SM,GEN,SN1A
2021,20050,03/01/21,1027,59.08167,-60.62333,SAT-HIGH,SM,GEN,SN1A
2021,20051,03/01/21,1027,59.01,-60.49667,SAT-LOW,SM,GEN,SN1A
2021,20052,03/01/21,1027,58.39667,-60.285,SAT-LOW,SM,GEN,SN1B
2021,20060,03/01/21,1027,58.53,-60.17,SAT-LOW,SM,GEN,SN1A
2021,20079,03/01/21,1027,58.48833,-61.78,SAT-HIGH,SM,GEN,SN1B
2021,20080,03/01/21,1027,59.425,-59.91333,SAT-HIGH,SM,GEN,SN1A
2021,20081,03/01/21,1027,59.365,-61.16833,SAT-LOW,SM,GEN,SN1A
2021,20082,03/01/21,1027,59.35,-60.75333,SAT-LOW,MED,GEN,SN1A
2021,20083,03/01/21,1027,59.33167,-61.08,SAT-LOW,SM,GEN,SN1A
2021,20084,03/01/21,1027,59.23667,-60.765,SAT-LOW,MED,GEN,SN1A
2021,20085,03/03/21,1011,56.64,-58.28667,SAT-LOW,MED,GEN,SN1B
2021,20034,03/05/21,955,54.73,-56.89667,SAT-HIGH,SM,GEN,SN1B
2021,20086,03/05/21,955,55.23667,-54.87,SAT-LOW,MED,GEN,SN1B
2021,20087,03/05/21,955,55.26333,-55.55167,SAT-HIGH,MED,GEN,SN1B
2021,20006,03/05/21,1535,59.21667,-60.96667,SAT-HIGH,SM,NTB,SN2B
2021,20031,03/05/21,1535,59.43833,-60.28833,SAT-HIGH,SM,NTB,SN2B
2021,20039,03/05/21,1535,58.63167,-60.945,SAT-HIGH,MED,DD,SN2B
2021,20043,03/05/21,1535,59.32167,-60.37833,SAT-HIGH,SM,NTB,SN2B
2021,20044,03/05/21,1535,59.37,-60.13333,SAT-HIGH,SM,NTB,SN2B
2021,20045,03/05/21,1535,59.195,-60.66,SAT-HIGH,SM,NTB,SN2B
2021,20048,03/05/21,1535,59.09167,-61.115,SAT-HIGH,SM,NTB,SN2B
2021,20080,03/05/21,1535,59.39167,-59.995,SAT-HIGH,SM,NTB,SN2B
2021,20081,03/05/21,1535,59.25667,-61.23667,SAT-HIGH,MED,NTB,SN2B
2021,20082,03/05/21,1535,59.39667,-60.68667,SAT-HIGH,MED,NTB,SN2B
2021,20083,03/05/21,1535,59.17833,-61.21,SAT-HIGH,SM,NTB,SN2B
2021,20084,03/05/21,1535,59.245,-61.21,SAT-HIGH,MED,NTB,SN2B
2021,20086,03/06/21,948,55.09,-54.65,SAT-HIGH,MED,GEN,SNL1
2021,20088,03/06/21,948,55.03333,-54.715,SAT-HIGH,MED,GEN,SNL1
2021,20089,03/06/21,2148,56.24333,-60.25167,SAT-HIGH,MED,GEN,SN1B
2021,20090,03/06/21,2148,56.19,-60.28333,SAT-LOW,MED,GEN,SN1B
2021,20091,03/06/21,2148,55.80833,-59.725,SAT-HIGH,LG,GEN,SN1B
2021,20002,03/06/21,2149,59.96,-62.72833,SAT-HIGH,MED,GEN,SN1B
2021,20006,03/06/21,2149,59.05333,-61.19833,SAT-HIGH,SM,GEN,SN1B
2021,20021,03/06/21,2149,57.22333,-61.24667,SAT-LOW,MED,GEN,SN1B
2021,20030,03/06/21,2149,59.775,-60.92,SAT-HIGH,MED,GEN,SN1B
2021,20038,03/06/21,2149,57.40167,-60.93833,SAT-LOW,MED,GEN,SN1B
2021,20068,03/06/21,2149,57.35167,-60.63833,SAT-HIGH,MED,GEN,SN1B
2021,20079,03/06/21,2149,57.92,-61.84833,SAT-HIGH,MED,GEN,SN1B
2021,20093,03/06/21,2149,59.99833,-61.94667,SAT-LOW,MED,GEN,SN1B
2021,20094,03/06/21,2149,59.87833,-62.28167,SAT-LOW,SM,GEN,SN1B
2021,20095,03/06/21,2149,59.8,-62.10833,SAT-LOW,MED,GEN,SN1B
2021,20096,03/06/21,2149,59.44167,-62.34667,SAT-LOW,SM,GEN,SN1B
2021,20092,03/06/21,2150,60.50833,-62.17,SAT-LOW,MED,GEN,SN1B
2021,20091,03/07/21,1526,55.84,-59.72,SAT-HIGH,MED,NTB,SN2A
2021,20100,03/07/21,1526,56.605,-59.33833,SAT-HIGH,SM,NTB,SN2A
2021,20101,03/07/21,1526,56.175,-59.66667,SAT-HIGH,MED,NTB,SN2A
2021,20102,03/07/21,1526,55.94333,-59.91,SAT-HIGH,SM,NTB,SN2A
2021,20103,03/07/21,1526,55.92167,-59.74,SAT-HIGH,MED,NTB,SN2A
2021,20104,03/07/21,1526,55.91833,-59.715,SAT-HIGH,SM,NTB,SN2A
2021,20097,03/07/21,1839,55.075,-55.68167,R/V,SM,NTB,2007
2021,20098,03/07/21,1840,54.88167,-55.92,R/V,MED,NTB,2007
2021,20087,03/07/21,1849,54.86667,-54.71833,R/V,MED,NTB,2007
2021,20035,03/07/21,1852,54.86333,-54.72,R/V,GR,NTB,2007
2021,20086,03/07/21,1858,54.85,-54.57833,R/V,MED,NTB,2007
2021,20088,03/07/21,1900,54.765,-54.56833,R/V,SM,NTB,2007
2021,20089,03/07/21,1900,56.24333,-60.23833,R/V,MED,PIN,XJAR
2021,20099,03/07/21,1901,54.805,-54.305,R/V,GR,NTB,2007
2021,20090,03/07/21,2055,56.08,-59.58,R/V,MED,PIN,XJAR
2021,20109,03/07/21,2055,56.02,-59.56333,R/V,SM,DOM,XJAR
2021,20110,03/07/21,2055,56.09167,-59.67167,R/V,SM,NTB,XJAR
2021,20014,03/07/21,2338,55.80667,-58.58167,RAD,SM,GEN,XJAR
2021,20015,03/08/21,104,55.48667,-58.63333,RAD,SM,GEN,XJAR
2021,20111,03/08/21,557,55.12667,-57.16,RAD,GEN,RAD,XJAR
2021,20112,03/08/21,657,55.3,-56.88333,RAD,GEN,RAD,XJAR
2021,20034,03/08/21,928,54.71667,-56.45,RAD,SM,GEN,XJAR
2021,20021,03/08/21,1019,57.06833,-61.13167,SAT-LOW,MED,GEN,SN1B
2021,20033,03/08/21,1019,57.95667,-60.39167,SAT-LOW,MED,GEN,SN1B
2021,20038,03/08/21,1019,57.275,-61.27833,SAT-LOW,SM,GEN,SN1B
2021,20039,03/08/21,1019,58.31333,-61.37,SAT-LOW,SM,GEN,SN1B
2021,20040,03/08/21,1019,58.20833,-60.99833,SAT-HIGH,MED,GEN,SN1B
2021,20076,03/08/21,1019,57.205,-60.19833,SAT-LOW,MED,GEN,SN1B
2021,20079,03/08/21,1019,57.91833,-61.85333,SAT-LOW,MED,GEN,SN1B
2021,20089,03/08/21,1019,56.24333,-60.235,SAT-LOW,MED,GEN,SN1B
2021,20090,03/08/21,1019,56.15167,-60.29833,SAT-HIGH,MED,GEN,SN1B
2021,20105,03/08/21,1019,56.70833,-60.82667,SAT-HIGH,MED,GEN,SN1B
2021,20106,03/08/21,1019,56.55,-60.545,SAT-HIGH,MED,GEN,SN1B
2021,20107,03/08/21,1019,56.22667,-59.665,SAT-HIGH,MED,GEN,SN1B
2021,20108,03/08/21,1019,57.89167,-61.56167,SAT-HIGH,MED,GEN,SN1B
2021,20012,03/09/21,2123,52.435,-54.57167,SAT-LOW,SM,GEN,SN1A
2021,20098,03/09/21,2124,54.645,-55.19833,SAT-LOW,SM,GEN,SN1A
2021,20002,03/12/21,1018,60.07,-62.05167,SAT-LOW,MED,GEN,RCM3
2021,20030,03/12/21,1018,59.58667,-60.34167,SAT-HIGH,MED,GEN,RCM3
2021,20068,03/12/21,1018,57.09333,-60.89333,SAT-HIGH,MED,GEN,RCM3
2021,20081,03/12/21,1018,59.07,-60.99167,SAT-HIGH,MED,GEN,RCM3
2021,20092,03/12/21,1018,59.935,-61.3,SAT-HIGH,MED,GEN,RCM3
2021,20093,03/12/21,1018,59.67167,-61.82667,SAT-LOW,MED,GEN,RCM3
2021,20094,03/12/21,1018,60.00333,-61.61833,SAT-LOW,SM,GEN,RCM3
2021,20095,03/12/21,1018,59.795,-61.31333,SAT-LOW,MED,GEN,RCM3
2021,20096,03/12/21,1018,59.55667,-61.95167,SAT-LOW,MED,GEN,RCM3
2021,20108,03/12/21,1018,57.275,-61.27833,SAT-HIGH,MED,GEN,RCM3
2021,20113,03/12/21,1018,59.99167,-60.83167,SAT-HIGH,MED,GEN,RCM3
2021,20114,03/12/21,1018,60.07,-62.085,SAT-LOW,SM,GEN,RCM3
2021,20115,03/12/21,1018,59.71,-61.07833,SAT-HIGH,MED,GEN,RCM3
2021,20116,03/12/21,1018,59.715,-61.19833,SAT-LOW,MED,GEN,RCM3
2021,20117,03/12/21,1018,59.545,-60.95,SAT-HIGH,MED,GEN,RCM3
2021,20118,03/12/21,1018,59.42,-60.76667,SAT-LOW,SM,GEN,RCM3
2021,20077,03/13/21,953,55.76333,-54.045,SAT-LOW,SM,GEN,RCM1
2021,20082,03/13/21,1027,58.63833,-61.01667,SAT-HIGH,MED,GEN,RCM3
2021,20092,03/13/21,1027,59.89,-61.12833,SAT-HIGH,MED,GEN,RCM3
2021,20096,03/13/21,1027,59.57,-61.995,SAT-HIGH,LG,GEN,RCM3
2021,20118,03/13/21,1027,59.24333,-60.68,SAT-LOW,MED,GEN,RCM3
2021,20119,03/13/21,1027,60.725,-63.34667,SAT-HIGH,MED,GEN,RCM3
2021,20120,03/13/21,1027,60.64167,-62.07,SAT-HIGH,MED,GEN,RCM3
2021,20121,03/13/21,1027,60.63833,-61.94,SAT-HIGH,MED,GEN,RCM3
2021,20122,03/13/21,1027,60.625,-61.83,SAT-HIGH,MED,GEN,RCM3
2021,20123,03/13/21,1027,60.69667,-63.25833,SAT-LOW,MED,GEN,RCM3
2021,20124,03/13/21,1027,60.65,-62.98,SAT-HIGH,MED,GEN,RCM3
2021,20125,03/13/21,1027,60.62333,-62.56333,SAT-HIGH,MED,GEN,RCM3
2021,20126,03/13/21,1027,60.48,-61.06333,SAT-HIGH,MED,GEN,RCM3
2021,20127,03/13/21,1027,60.62333,-63.38667,SAT-HIGH,MED,GEN,RCM3
2021,20128,03/13/21,1027,60.59167,-62.93833,SAT-LOW,MED,GEN,RCM3
2021,20129,03/13/21,1027,60.595,-62.785,SAT-HIGH,MED,GEN,RCM3
2021,20130,03/13/21,1027,60.46333,-61.65833,SAT-HIGH,MED,GEN,RCM3
2021,20131,03/13/21,1027,60.38667,-62.95167,SAT-HIGH,MED,GEN,RCM3
2021,20132,03/13/21,1027,60.18,-61.49167,SAT-HIGH,MED,GEN,RCM3
2021,20133,03/13/21,1027,60.19167,-61.46167,SAT-HIGH,MED,GEN,RCM3
2021,20134,03/13/21,1027,60.19833,-61.44167,SAT-HIGH,MED,GEN,RCM3
2021,20081,03/14/21,1035,58.865,-60.96833,SAT-LOW,SM,GEN,RCM3
2021,20092,03/14/21,1035,59.71333,-60.83667,SAT-HIGH,MED,GEN,RCM3
2021,20093,03/14/21,1035,59.495,-62.365,SAT-LOW,MED,GEN,RCM3
2021,20094,03/14/21,1035,59.775,-61.365,SAT-LOW,SM,GEN,RCM3
2021,20096,03/14/21,1035,59.57,-61.99667,SAT-LOW,MED,GEN,RCM3
2021,20113,03/14/21,1035,59.72833,-60.755,SAT-HIGH,SM,GEN,RCM3
2021,20115,03/14/21,1035,59.71,-60.73667,SAT-HIGH,MED,GEN,RCM3
2021,20116,03/14/21,1035,59.40167,-61.77167,SAT-HIGH,SM,GEN,RCM3
2021,20117,03/14/21,1035,59.13667,-61.26167,SAT-HIGH,MED,GEN,RCM3
2021,20118,03/14/21,1035,59.04167,-61.145,SAT-LOW,SM,GEN,RCM3
2021,20135,03/14/21,1035,59.24,-61.47667,SAT-LOW,SM,GEN,RCM3
2021,20136,03/14/21,1035,59.09,-61.18167,SAT-LOW,SM,GEN,RCM3
2021,20047,03/15/21,1008,58.24833,-59.76667,SAT-HIGH,LG,GEN,RCM1
2021,20084,03/15/21,1008,58.69667,-61.085,SAT-HIGH,LG,GEN,RCM1
2021,20021,03/15/21,1011,56,-59.95167,SAT-LOW,MED,GEN,SN1B
2021,20042,03/15/21,1011,58.09833,-60.02333,SAT-HIGH,MED,GEN,SN1A
2021,20043,03/15/21,1011,57.91,-60.095,SAT-LOW,SM,GEN,SN1A
2021,20044,03/15/21,1011,58.08833,-59.69167,SAT-HIGH,SM,GEN,SN1A
2021,20059,03/15/21,1011,58.24833,-59.76667,SAT-LOW,MED,GEN,SN1A
2021,20076,03/15/21,1011,56.28833,-59.59833,SAT-LOW,MED,GEN,SN1B
2021,20080,03/15/21,1011,58.00833,-59.67167,SAT-HIGH,SM,GEN,SN1A
2021,20089,03/15/21,1011,55.18667,-58.60333,SAT-HIGH,MED,GEN,SN1B
2021,20105,03/15/21,1011,55.76167,-59.68833,SAT-LOW,MED,GEN,SN1B
2021,20106,03/15/21,1011,55.51333,-59.28833,SAT-LOW,MED,GEN,SN1B
2021,20137,03/15/21,1011,55.95,-59.79333,SAT-LOW,SM,GEN,SN1B
2021,20145,03/15/21,1011,56.70167,-58.31667,SAT-HIGH,MED,GEN,SN1A
2021,20138,03/15/21,1146,52.42,-53.375,R/V,SM,GEN,GPGR
2021,20139,03/15/21,1155,52.575,-52.97,R/V,SM,GEN,GPGR
2021,20140,03/15/21,1157,53.21833,-53.31667,VIS,SM,GEN,GPGR
2021,20141,03/15/21,1158,53.02167,-53.79,VIS,BB,GEN,GPGR
2021,20027,03/15/21,1208,53.05667,-55.26167,VIS,SM,GEN,GPGR
2021,20142,03/15/21,1221,52.91833,-54.95667,R/V,SM,GEN,GPGR
2021,20107,03/15/21,1327,55.19167,-57.36,VIS,MED,GEN,GPGR
2021,20101,03/15/21,1344,55.19667,-57.29833,VIS,MED,WDG,GPGR
2021,20143,03/15/21,1355,55.66667,-59.32667,VIS,SM,GEN,GPGR
2021,20090,03/15/21,1400,55.15167,-57.75833,VIS,SM,GEN,GPGR
2021,20144,03/15/21,2122,50.88,-54.735,VIS,GR,GEN,GPGR
2021,20068,03/16/21,2149,56.68167,-60.63167,SAT-HIGH,MED,GEN,RCM3
2021,20153,03/17/21,1526,56.7,-60.73167,SAT-HIGH,SM,NTB,SN2A
2021,20154,03/17/21,1526,56.69667,-60.75333,SAT-HIGH,SM,NTB,SN2A
2021,20155,03/17/21,1526,56.63333,-60.79833,SAT-HIGH,MED,NTB,SN2A
2021,20156,03/17/21,1526,56.52333,-60.43,SAT-HIGH,SM,NTB,SN2A
2021,20157,03/17/21,1526,56.44333,-60.525,SAT-HIGH,SM,NTB,SN2A
2021,20158,03/17/21,1526,56.43833,-60.525,SAT-HIGH,SM,NTB,SN2A
2021,20159,03/17/21,1526,56.40167,-60.04167,SAT-HIGH,MED,NTB,SN2A
2021,20160,03/17/21,1526,56.46167,-59.285,SAT-HIGH,SM,NTB,SN2A
2021,20161,03/17/21,1526,56.14167,-60.08,SAT-HIGH,SM,NTB,SN2A
2021,20162,03/17/21,1526,56.04167,-59.99833,SAT-HIGH,SM,NTB,SN2A
2021,20163,03/17/21,1526,55.98833,-59.915,SAT-HIGH,MED,NTB,SN2A
2021,20164,03/17/21,1526,55.99833,-59.49333,SAT-HIGH,SM,NTB,SN2A
2021,20165,03/17/21,1526,55.86833,-59.44333,SAT-HIGH,MED,NTB,SN2A
2021,20166,03/17/21,1526,55.98,-59.515,SAT-HIGH,SM,NTB,SN2A
2021,20167,03/17/21,1526,56.15333,-60.33,SAT-HIGH,MED,NTB,SN2A
2021,20168,03/17/21,1526,56.16667,-60.65,SAT-HIGH,LG,NTB,SN2A
2021,20169,03/17/21,1526,58.81333,-61.58833,SAT-HIGH,MED,NTB,SN2A
2021,20170,03/17/21,1526,58.78833,-61.64167,SAT-HIGH,MED,NTB,SN2A
2021,20171,03/17/21,1526,58.895,-60.81833,SAT-HIGH,MED,NTB,SN2A
2021,20172,03/17/21,1526,58.75167,-61.625,SAT-HIGH,MED,NTB,SN2A
2021,20173,03/17/21,1526,58.71667,-61.48667,SAT-HIGH,SM,NTB,SN2A
2021,20174,03/17/21,1526,55.94667,-59.49667,SAT-HIGH,SM,NTB,SN2A
2021,20175,03/17/21,1526,59.00833,-61.28,SAT-HIGH,MED,NTB,SN2A
2021,20176,03/17/21,1526,56.46667,-60.15667,SAT-HIGH,MED,NTB,SN2A
2021,20177,03/17/21,1526,58.96333,-61.51667,SAT-HIGH,SM,NTB,SN2A
2021,20178,03/17/21,1526,56.7,-60.73667,SAT-HIGH,SM,NTB,SN2A
2021,20179,03/17/21,1526,58.74,-60.81667,SAT-HIGH,MED,NTB,SN2A
2021,20180,03/17/21,1526,58.57667,-62.26,SAT-HIGH,MED,NTB,SN2A
2021,20181,03/17/21,1526,58.61667,-61.71167,SAT-HIGH,MED,NTB,SN2A
2021,20182,03/17/21,1526,58.56333,-61.49833,SAT-HIGH,SM,NTB,SN2A
2021,20183,03/17/21,1526,58.50833,-61.57833,SAT-HIGH,SM,NTB,SN2A
2021,20184,03/17/21,1526,58.47,-61.325,SAT-HIGH,MED,NTB,SN2A
2021,20185,03/17/21,1526,58.385,-61.675,SAT-HIGH,MED,NTB,SN2A
2021,20186,03/17/21,1526,58.4,-61.13667,SAT-HIGH,LG,NTB,SN2A
2021,20187,03/17/21,1526,58.39333,-61.14667,SAT-HIGH,LG,NTB,SN2A
2021,20188,03/17/21,1526,58.365,-61.49,SAT-HIGH,SM,NTB,SN2A
2021,20189,03/17/21,1526,58.34833,-61.355,SAT-HIGH,SM,NTB,SN2A
2021,20190,03/17/21,1526,58.37833,-60.905,SAT-HIGH,MED,NTB,SN2A
2021,20191,03/17/21,1526,58.225,-60.86833,SAT-HIGH,SM,NTB,SN2A
2021,20192,03/17/21,1526,58.21,-61.14333,SAT-HIGH,SM,NTB,SN2A
2021,20193,03/17/21,1526,58.16333,-61.17,SAT-HIGH,MED,NTB,SN2A
2021,20194,03/17/21,1526,58.05333,-61.28,SAT-HIGH,LG,NTB,SN2A
2021,20195,03/17/21,1526,58.04667,-61.055,SAT-HIGH,MED,NTB,SN2A
2021,20196,03/17/21,1526,58.13833,-60.44833,SAT-HIGH,MED,NTB,SN2A
2021,20197,03/17/21,1526,58.12167,-60.48167,SAT-HIGH,MED,NTB,SN2A
2021,20198,03/17/21,1526,58.17333,-60.31,SAT-HIGH,MED,NTB,SN2A
2021,20199,03/17/21,1526,58.13667,-60.07833,SAT-HIGH,MED,NTB,SN2A
2021,20200,03/17/21,1526,57.88833,-60.91333,SAT-HIGH,MED,NTB,SN2A
2021,20201,03/17/21,1526,57.86,-60.375,SAT-HIGH,LG,NTB,SN2A
2021,20202,03/17/21,1526,57.88,-60.81,SAT-HIGH,SM,NTB,SN2A
2021,20203,03/17/21,1526,57.87167,-61.00833,SAT-HIGH,MED,NTB,SN2A
2021,20204,03/17/21,1526,57.69333,-61.505,SAT-HIGH,MED,NTB,SN2A
2021,20205,03/17/21,1526,57.65833,-61.53167,SAT-HIGH,MED,NTB,SN2A
2021,20206,03/17/21,1526,57.70333,-60.77667,SAT-HIGH,MED,NTB,SN2A
2021,20207,03/17/21,1526,57.71167,-60.76833,SAT-HIGH,MED,NTB,SN2A
2021,20208,03/17/21,1526,57.675,-60.69333,SAT-HIGH,MED,NTB,SN2A
2021,20209,03/17/21,1526,57.67,-60.675,SAT-HIGH,MED,NTB,SN2A
2021,20210,03/17/21,1526,57.64,-59.98667,SAT-HIGH,MED,NTB,SN2A
2021,20211,03/17/21,1526,57.67333,-59.93833,SAT-HIGH,SM,NTB,SN2A
2021,20212,03/17/21,1526,57.53,-60.12667,SAT-HIGH,MED,NTB,SN2A
2021,20213,03/17/21,1526,57.44333,-59.67667,SAT-HIGH,LG,NTB,SN2A
2021,20214,03/17/21,1526,57.35,-60.49667,SAT-HIGH,MED,NTB,SN2A
2021,20215,03/17/21,1526,57.29,-60.21667,SAT-HIGH,SM,NTB,SN2A
2021,20216,03/17/21,1526,57.375,-59.56333,SAT-HIGH,SM,NTB,SN2A
2021,20217,03/17/21,1526,57.095,-60.395,SAT-HIGH,MED,NTB,SN2A
2021,20146,03/18/21,1405,50.34333,-54.54667,R/V,GR,NTB,2007
2021,20144,03/18/21,1409,50.445,-55.055,R/V,GR,NTB,2007
2021,20147,03/18/21,1430,51.67333,-55.225,R/V,GR,PIN,2007
2021,20111,03/18/21,1502,53.50833,-55.59667,R/V,SM,NTB,2007
2021,20112,03/18/21,1508,53.865,-56.07,R/V,SM,DOM,2007
2021,20148,03/18/21,1511,53.895,-56.11333,R/V,SM,DOM,2007
2021,20149,03/18/21,1512,53.97833,-56.155,R/V,SM,DD,2007
2021,20014,03/18/21,1527,54.705,-56.845,R/V,SM,NTB,2007
2021,20090,03/18/21,1527,54.64833,-57.095,R/V,SM,PIN,2007
2021,20015,03/18/21,1528,54.71833,-56.985,R/V,GR,NTB,2007
2021,20107,03/18/21,1528,54.695,-57.00333,R/V,SM,NTB,2007
2021,20101,03/18/21,1529,54.79,-57.045,R/V,MED,NTB,2007
2021,20150,03/18/21,1529,54.74,-56.94,R/V,GR,NTB,2007
2021,20151,03/18/21,1529,54.75,-56.96333,R/V,GR,NTB,2007
2021,20152,03/18/21,1950,52.435,-54.55,R/V,GR,NTB,2007
2021,20002,03/20/21,1019,58.46333,-60.78667,SAT-HIGH,MED,GEN,SN1B
2021,20092,03/20/21,1019,57.52667,-60.32167,SAT-LOW,MED,GEN,SN1B
2021,20095,03/20/21,1019,57.91833,-61.85333,SAT-LOW,MED,GEN,SN1B
2021,20114,03/20/21,1019,58.375,-60.98667,SAT-HIGH,SM,GEN,SN1B
2021,20115,03/20/21,1019,57.34667,-60.16667,SAT-LOW,MED,GEN,SN1B
